user_id,traveler_type,n_travelers,budget_inr,mood_1,mood_2,mood_3,weather_pref,travel_month,trip_lane,package_id,package_name,destination,country,package_lane,package_price_inr,total_est_cost,within_budget,mood_match_count,weather_match,lane_match,duration_days,pkg_rating,booked,relevance_score
5252,family,3,120000,Adventurous,,,Rainy,Apr,International,3,Goa Luxury Couple Retreat,Goa,India,India,65000,156000,0,0,0,0,6,4.7,0,42.92
5253,family,5,80000,Romantic,,,Rainy,Jun,International,47,Bangkok Temple & Culture Tour,Bangkok,Thailand,International,38000,152000,0,0,0,1,4,4.6,1,71.68
5254,couple,2,150000,Party,Cultural,,Warm,Jun,,20,Andaman Island Paradise,Andaman,India,India,55000,110000,1,0,1,1,6,4.7,1,100
5255,friends,6,60000,Spiritual,Cultural,,Cool,Apr,International,53,Dubai Luxury & Glamour,Dubai,UAE,International,120000,576000,0,0,0,1,5,4.6,1,70.89
5256,family,5,250000,Romantic,,,Cool,Oct,India,75,Singapore Luxury & Leisure,Singapore,Singapore,International,110000,440000,0,1,0,0,5,4.7,1,64.16
5257,couple,2,70000,Cultural,Adventurous,Relaxed,Rainy,Apr,India,77,Langkawi Island Paradise,Malaysia,Malaysia,International,58000,116000,0,1,0,0,5,4.5,0,38.4
5258,family,5,120000,Party,Spiritual,,Temperate,Sep,International,51,Phuket Romantic Getaway,Phuket,Thailand,International,75000,300000,0,0,0,1,5,4.7,0,55.98
5259,couple,2,20000,Relaxed,Cultural,Party,Rainy,May,International,26,Coorg Coffee & Nature Retreat,Coorg,India,India,32000,64000,0,1,1,0,4,4.5,0,60.25
5260,family,5,40000,Cultural,Party,Relaxed,Warm,Jun,India,19,Varanasi Spiritual Immersion,Varanasi,India,India,15000,60000,0,0,1,1,4,4.7,1,75.41
5261,family,3,120000,Relaxed,Spiritual,,Warm,Oct,,72,Sri Lanka Scenic Train & Hike,Sri Lanka,Sri Lanka,International,38000,91200,1,1,1,1,5,4.7,1,100
5262,friends,3,150000,Adventurous,Party,,Warm,May,India,69,Amsterdam Canals & Culture,Europe,Europe,International,150000,360000,0,1,0,0,5,4.6,0,46.52
5263,family,3,120000,Relaxed,Adventurous,,Cool,Sep,,19,Varanasi Spiritual Immersion,Varanasi,India,India,15000,36000,1,0,1,1,4,4.7,1,100
5264,couple,2,150000,Relaxed,,,Cool,Jun,International,73,Sri Lanka Beach & Wellness,Sri Lanka,Sri Lanka,International,48000,96000,1,1,0,1,5,4.5,1,100
5265,solo,1,10000,Cultural,Spiritual,,Cool,May,International,29,Darjeeling Tea & Sunrise Tour,Darjeeling,India,India,26000,26000,0,0,1,0,4,4.5,0,49.1
5266,friends,5,200000,Cultural,Party,Adventurous,Temperate,Apr,India,20,Andaman Island Paradise,Andaman,India,India,55000,220000,0,1,0,1,6,4.7,1,94.07
5267,solo,1,50000,Party,Relaxed,,Cold,Nov,India,7,Manali Extreme Trekking Expedition,Manali,India,India,40000,40000,1,0,1,1,7,4.5,1,100
5268,solo,1,30000,Relaxed,Party,Romantic,Cool,Dec,,77,Langkawi Island Paradise,Malaysia,Malaysia,International,58000,58000,0,2,0,1,5,4.5,1,79.32
5269,friends,5,200000,Party,Spiritual,,Warm,Sep,,29,Darjeeling Tea & Sunrise Tour,Darjeeling,India,India,26000,104000,1,0,0,1,4,4.5,1,87.22
5270,friends,3,30000,Adventurous,,,Cold,Oct,International,67,Rome Colosseum & Culture,Europe,Europe,International,155000,372000,0,0,0,1,5,4.7,0,55.06
5271,friends,4,30000,Party,Adventurous,Cultural,Cool,Apr,International,5,Manali Snow Adventure,Manali,India,India,32000,102400,0,1,1,0,5,4.6,0,60.61
5272,family,3,80000,Spiritual,Party,Relaxed,Cold,Aug,India,27,Ooty Nilgiri Hills Escape,Ooty,India,India,22000,52800,1,1,0,1,4,4.3,1,100
5273,couple,2,200000,Romantic,Spiritual,,Temperate,Jan,,56,Dubai Honeymoon Extravaganza,Dubai,UAE,International,175000,350000,0,1,0,1,6,4.8,1,76.52
5274,friends,6,200000,Spiritual,Adventurous,,Rainy,Nov,International,16,Kerala Luxury Ayurveda Retreat,Kerala,India,India,95000,456000,0,0,1,0,7,4.8,0,39.92
5275,solo,1,50000,Romantic,Spiritual,Party,Temperate,Aug,,52,Chiang Mai Culture & Temples,Chiang Mai,Thailand,International,38000,38000,1,1,0,1,5,4.6,0,100
5276,family,3,250000,Relaxed,,,Cool,Nov,International,80,Switzerland Adventure Peaks,Switzerland,Switzerland,International,195000,468000,0,0,1,1,6,4.7,1,80.9
5277,couple,2,200000,Adventurous,,,Rainy,Dec,,79,Switzerland Alpine Romance,Switzerland,Switzerland,International,220000,440000,0,0,0,1,7,4.8,1,62.03
5278,friends,4,60000,Spiritual,Adventurous,,Temperate,Dec,,57,Bali Soul & Serenity,Bali,Indonesia,International,55000,176000,0,1,0,1,6,4.7,0,70.23
5279,family,4,40000,Party,Romantic,Relaxed,Temperate,May,International,28,Amritsar Golden Temple Pilgrimage,Amritsar,India,India,12000,38400,1,0,0,0,3,4.7,0,64.49
5280,friends,5,150000,Party,Cultural,,Cool,Dec,International,53,Dubai Luxury & Glamour,Dubai,UAE,International,120000,480000,0,1,0,1,5,4.6,1,74.75
5281,family,5,250000,Relaxed,Adventurous,Spiritual,Cool,Mar,India,27,Ooty Nilgiri Hills Escape,Ooty,India,India,22000,88000,1,1,1,1,4,4.3,1,100
5282,solo,1,50000,Cultural,Spiritual,Adventurous,Warm,May,,24,Rishikesh Adventure & Yoga,Rishikesh,India,India,20000,20000,1,2,0,1,4,4.5,1,99.51
5283,couple,2,20000,Adventurous,,,Cool,Apr,International,73,Sri Lanka Beach & Wellness,Sri Lanka,Sri Lanka,International,48000,96000,0,0,0,1,5,4.5,1,70.65
5284,family,5,120000,Relaxed,Cultural,Adventurous,Rainy,Mar,,28,Amritsar Golden Temple Pilgrimage,Amritsar,India,India,12000,48000,1,1,0,1,3,4.7,1,93.02
5285,couple,2,20000,Adventurous,,,Temperate,Jan,,80,Switzerland Adventure Peaks,Switzerland,Switzerland,International,195000,390000,0,1,0,1,6,4.7,1,88.84
5286,friends,3,150000,Romantic,Spiritual,Relaxed,Warm,Apr,,1,Goa Essentials Escape,Goa,India,India,27000,64800,1,2,1,1,4,4.5,0,100
5287,couple,2,100000,Romantic,Spiritual,Adventurous,Rainy,Mar,International,18,Taj Mahal & Mughal Heritage,Agra,India,India,18000,36000,1,2,0,0,3,4.6,1,73.97
5288,couple,2,40000,Party,,,Temperate,Dec,India,3,Goa Luxury Couple Retreat,Goa,India,India,65000,130000,0,0,0,1,6,4.7,1,69.6
5289,solo,1,10000,Party,Cultural,,Warm,Oct,International,52,Chiang Mai Culture & Temples,Chiang Mai,Thailand,International,38000,38000,0,1,1,1,5,4.6,1,97.43
5290,solo,1,10000,Party,,,Rainy,Oct,International,41,Maldives Overwater Villa Escape,Maldives,Maldives,International,180000,180000,0,0,0,1,5,4.9,0,55.54
5291,couple,2,20000,Spiritual,Party,Romantic,Rainy,Oct,India,20,Andaman Island Paradise,Andaman,India,India,55000,110000,0,1,0,1,6,4.7,0,74.46
5292,solo,1,20000,Adventurous,,,Cool,Nov,,5,Manali Snow Adventure,Manali,India,India,32000,32000,0,1,1,1,5,4.6,1,100
5293,friends,6,60000,Relaxed,,,Rainy,May,International,64,China Great Wall & Heritage,China,China,International,100000,480000,0,0,0,1,7,4.6,1,63.13
5294,friends,5,100000,Party,,,Cold,Mar,International,40,Jodhpur Blue City & Desert,Jodhpur,India,India,20000,80000,1,0,0,0,3,4.5,1,66.84
5295,solo,1,30000,Romantic,Party,Spiritual,Warm,Mar,India,39,Munnar Tea Estate Escape,Munnar,India,India,28000,28000,1,1,0,1,4,4.6,1,94.76
5296,solo,1,50000,Spiritual,,,Warm,Jan,International,11,Jaipur Luxury Palace Stay,Jaipur,India,India,75000,75000,0,0,1,0,5,4.8,0,51.51
5297,family,3,120000,Relaxed,,,Cool,May,India,31,Ranthambore Tiger Safari,Ranthambore,India,India,38000,91200,1,1,1,1,4,4.7,1,100
5298,solo,1,20000,Spiritual,Romantic,,Cold,Feb,,27,Ooty Nilgiri Hills Escape,Ooty,India,India,22000,22000,0,1,0,1,4,4.3,1,100
5299,family,3,180000,Cultural,Spiritual,,Temperate,Dec,India,60,Japan City & Culture Grand Tour,Japan,Japan,International,125000,300000,0,1,0,0,8,4.8,0,46.1
5300,friends,4,150000,Cultural,Spiritual,,Warm,Jan,India,3,Goa Luxury Couple Retreat,Goa,India,India,65000,208000,0,0,1,1,6,4.7,1,95.0
5301,solo,1,10000,Cultural,Adventurous,Romantic,Rainy,Nov,India,40,Jodhpur Blue City & Desert,Jodhpur,India,India,20000,20000,0,2,0,1,3,4.5,0,77.26
5302,family,4,40000,Adventurous,Spiritual,,Rainy,Jan,India,62,Osaka Food & Fun Festival,Japan,Japan,International,90000,288000,0,0,0,0,5,4.7,0,29.4
5303,family,4,120000,Spiritual,Relaxed,,Cold,Jan,,40,Jodhpur Blue City & Desert,Jodhpur,India,India,20000,64000,1,0,0,1,3,4.5,1,90.38
5304,family,4,80000,Romantic,,,Temperate,Apr,India,12,Jaipur Food & Festival Circuit,Jaipur,India,India,18000,57600,1,0,0,1,3,4.3,1,81.69
5305,family,3,180000,Adventurous,,,Cool,Dec,,57,Bali Soul & Serenity,Bali,Indonesia,International,55000,132000,1,0,0,1,6,4.7,0,88.65
5306,friends,3,30000,Adventurous,,,Temperate,Dec,International,25,Jaisalmer Desert Magic,Jaisalmer,India,India,25000,60000,0,1,0,0,4,4.6,0,54.5
5307,solo,1,20000,Spiritual,Adventurous,,Cool,Jun,India,2,Goa Party & Water Sports Rush,Goa,India,India,35000,35000,0,1,0,1,5,4.3,1,67.91
5308,family,5,250000,Adventurous,,,Rainy,Jul,India,48,Pattaya Beach & Nightlife Blast,Pattaya,Thailand,International,40000,160000,1,0,0,0,5,4.2,0,58.89
5309,solo,1,30000,Romantic,,,Cold,Apr,,34,Hampi Ruins & Bouldering,Hampi,India,India,16000,16000,1,0,0,1,4,4.6,1,90.16
5310,couple,2,200000,Party,Romantic,,Temperate,Nov,International,65,Shanghai Modern & Bund Tour,China,China,International,88000,176000,1,1,0,1,5,4.5,1,100
5311,couple,2,20000,Relaxed,,,Cold,Sep,India,26,Coorg Coffee & Nature Retreat,Coorg,India,India,32000,64000,0,1,0,1,4,4.5,1,87.64
5312,couple,2,100000,Spiritual,,,Cool,Jun,,45,Mauritius Adventure Circuit,Mauritius,Mauritius,International,130000,260000,0,0,0,1,6,4.6,0,55.99
5313,friends,3,100000,Party,,,Cool,Apr,India,5,Manali Snow Adventure,Manali,India,India,32000,76800,1,0,1,1,5,4.6,1,100
5314,family,4,180000,Romantic,Relaxed,Adventurous,Cool,Jan,,27,Ooty Nilgiri Hills Escape,Ooty,India,India,22000,70400,1,2,1,1,4,4.3,1,100
5315,couple,2,200000,Spiritual,Adventurous,Party,Rainy,Jun,India,48,Pattaya Beach & Nightlife Blast,Pattaya,Thailand,International,40000,80000,1,1,0,0,5,4.2,1,67.71
5316,family,3,250000,Cultural,,,Cold,Oct,India,36,"Pune Forts, Food & Nightlife",Pune,India,India,18000,43200,1,1,0,1,3,4.2,1,100
5317,couple,2,200000,Relaxed,Party,,Rainy,Sep,India,15,Kerala Backwaters Bliss,Kerala,India,India,45000,90000,1,1,1,1,6,4.7,1,100
5318,family,3,40000,Cultural,Adventurous,Relaxed,Temperate,Apr,International,10,Jaipur Royal Heritage Tour,Jaipur,India,India,22000,52800,0,2,0,0,4,4.6,1,74.3
5319,family,3,40000,Romantic,Adventurous,,Cool,Oct,International,73,Sri Lanka Beach & Wellness,Sri Lanka,Sri Lanka,International,48000,115200,0,1,0,1,5,4.5,0,78.94
5320,couple,2,40000,Adventurous,Romantic,Relaxed,Warm,Jan,India,42,Maldives Dive & Snorkel Explorer,Maldives,Maldives,International,150000,300000,0,2,1,0,6,4.8,1,73.01
5321,family,5,40000,Adventurous,Romantic,Relaxed,Warm,Mar,India,26,Coorg Coffee & Nature Retreat,Coorg,India,India,32000,128000,0,2,0,1,4,4.5,1,70.93
5322,family,5,180000,Spiritual,Romantic,Adventurous,Cool,Jun,India,68,Barcelona Beach & Architecture,Europe,Europe,International,160000,640000,0,0,1,0,6,4.7,0,39.7
5323,solo,1,30000,Relaxed,,,Cold,Oct,India,81,Zermatt Matterhorn Snow Escape,Switzerland,Switzerland,International,210000,210000,0,1,1,0,6,4.8,1,70.72
5324,couple,2,100000,Cultural,Spiritual,,Cool,Aug,,50,Phuket Island Life,Phuket,Thailand,International,58000,116000,0,0,0,1,6,4.6,1,76.16
5325,couple,2,70000,Relaxed,Romantic,,Temperate,Jan,International,79,Switzerland Alpine Romance,Switzerland,Switzerland,International,220000,440000,0,2,0,1,7,4.8,0,97.94
5326,solo,1,30000,Romantic,Spiritual,Relaxed,Cold,Oct,,30,Spiti Valley Offbeat Circuit,Spiti Valley,India,India,48000,48000,0,1,1,1,8,4.8,1,81.69
5327,family,4,120000,Adventurous,,,Temperate,Apr,India,19,Varanasi Spiritual Immersion,Varanasi,India,India,15000,48000,1,0,0,1,4,4.7,0,95.86
5328,solo,1,10000,Relaxed,Cultural,Adventurous,Rainy,Feb,India,78,Penang Street Food & Heritage,Malaysia,Malaysia,International,38000,38000,0,1,0,0,4,4.6,0,38.77
5329,friends,3,100000,Spiritual,Party,,Rainy,Jul,India,15,Kerala Backwaters Bliss,Kerala,India,India,45000,108000,0,1,1,1,6,4.7,0,100
5330,friends,5,30000,Adventurous,Romantic,,Cold,Nov,International,65,Shanghai Modern & Bund Tour,China,China,International,88000,352000,0,0,0,1,5,4.5,1,66.13
5331,solo,1,80000,Spiritual,,,Rainy,Sep,India,46,Bangkok City Pulse,Bangkok,Thailand,International,45000,45000,1,0,0,0,5,4.5,0,56.69
5332,solo,1,80000,Relaxed,Party,Adventurous,Cool,Aug,India,59,Bali Honeymoon Dream,Bali,Indonesia,International,95000,95000,0,0,0,0,7,4.8,0,43.47
5333,family,4,120000,Adventurous,Spiritual,,Cold,Jul,,40,Jodhpur Blue City & Desert,Jodhpur,India,India,20000,64000,1,1,0,1,3,4.5,1,100
5334,family,3,80000,Adventurous,,,Rainy,Apr,India,70,Santorini Sunset Escape,Europe,Europe,International,195000,468000,0,0,0,0,6,4.9,0,27.41
5335,family,4,250000,Adventurous,Cultural,,Temperate,Dec,International,17,Kerala Wildlife & Hills Circuit,Kerala,India,India,40000,128000,1,1,0,0,6,4.6,1,72.54
5336,couple,2,150000,Adventurous,,,Cool,Dec,,42,Maldives Dive & Snorkel Explorer,Maldives,Maldives,International,150000,300000,0,1,0,1,6,4.8,0,93.43
5337,solo,1,30000,Spiritual,Relaxed,Romantic,Warm,May,India,4,Goa Wellness & Heritage Tour,Goa,India,India,30000,30000,1,2,1,1,5,4.4,0,100
5338,family,5,40000,Spiritual,Romantic,Cultural,Temperate,Feb,,29,Darjeeling Tea & Sunrise Tour,Darjeeling,India,India,26000,104000,0,1,0,1,4,4.5,1,73.77
5339,couple,2,20000,Adventurous,Relaxed,,Cold,Jul,India,9,Shimla Couple Winter Escape,Shimla,India,India,42000,84000,0,0,1,1,5,4.5,1,85.26
5340,family,3,120000,Romantic,Party,,Cool,May,,32,Mysore Palace & Culture Tour,Mysore,India,India,18000,43200,1,0,1,1,3,4.5,1,100
5341,solo,1,50000,Relaxed,Spiritual,Cultural,Temperate,May,,34,Hampi Ruins & Bouldering,Hampi,India,India,16000,16000,1,2,0,1,4,4.6,1,100
5342,family,4,80000,Cultural,Romantic,Relaxed,Cold,Feb,,25,Jaisalmer Desert Magic,Jaisalmer,India,India,25000,80000,1,1,0,1,4,4.6,0,100
5343,family,4,180000,Romantic,Party,,Cold,Oct,,24,Rishikesh Adventure & Yoga,Rishikesh,India,India,20000,64000,1,0,1,1,4,4.5,1,97.7
5344,family,3,180000,Adventurous,Party,Romantic,Cool,Jun,India,63,Hokkaido Snow & Onsen,Japan,Japan,International,115000,276000,0,2,0,0,6,4.7,0,46.62
5345,solo,1,30000,Adventurous,Relaxed,,Temperate,Jan,,64,China Great Wall & Heritage,China,China,International,100000,100000,0,1,0,1,7,4.6,1,83.75
5346,solo,1,80000,Adventurous,Cultural,,Cool,Feb,India,27,Ooty Nilgiri Hills Escape,Ooty,India,India,22000,22000,1,0,1,1,4,4.3,0,100
5347,friends,6,150000,Cultural,Romantic,,Rainy,Apr,International,46,Bangkok City Pulse,Bangkok,Thailand,International,45000,216000,0,1,0,1,5,4.5,1,81.59
5348,family,5,80000,Relaxed,Adventurous,,Rainy,Oct,International,13,Udaipur Lake Romance,Udaipur,India,India,58000,232000,0,1,0,0,5,4.8,0,46.62
5349,solo,1,80000,Romantic,,,Rainy,Dec,,36,"Pune Forts, Food & Nightlife",Pune,India,India,18000,18000,1,0,0,1,3,4.2,1,83.11
5350,friends,4,100000,Adventurous,Relaxed,,Cold,May,India,26,Coorg Coffee & Nature Retreat,Coorg,India,India,32000,102400,0,1,0,1,4,4.5,1,97.57
5351,couple,2,20000,Spiritual,Cultural,Adventurous,Temperate,Dec,International,54,Dubai Thrills & Adventure,Dubai,UAE,International,85000,170000,0,1,0,1,4,4.5,0,69.92
5352,family,4,80000,Adventurous,,,Warm,Dec,,12,Jaipur Food & Festival Circuit,Jaipur,India,India,18000,57600,1,0,1,1,3,4.3,1,100
5353,friends,5,100000,Party,Cultural,,Cool,Jan,International,58,"Bali Surf, Party & Explore",Bali,Indonesia,International,52000,208000,0,1,0,1,6,4.5,1,69.63
5354,family,5,40000,Party,Adventurous,Cultural,Temperate,Mar,International,57,Bali Soul & Serenity,Bali,Indonesia,International,55000,220000,0,0,0,1,6,4.7,0,61.42
5355,family,4,80000,Relaxed,,,Temperate,Oct,,32,Mysore Palace & Culture Tour,Mysore,India,India,18000,57600,1,1,0,1,3,4.5,1,100
5356,solo,1,50000,Cultural,,,Cold,Jul,India,72,Sri Lanka Scenic Train & Hike,Sri Lanka,Sri Lanka,International,38000,38000,1,0,0,0,5,4.7,0,55.81
5357,couple,2,150000,Spiritual,Relaxed,,Temperate,Mar,International,80,Switzerland Adventure Peaks,Switzerland,Switzerland,International,195000,390000,0,0,0,1,6,4.7,0,61.9
5358,family,3,120000,Cultural,Relaxed,Spiritual,Cold,Nov,,68,Barcelona Beach & Architecture,Europe,Europe,International,160000,384000,0,2,0,1,6,4.7,1,74.79
5359,friends,5,200000,Relaxed,Cultural,,Rainy,May,International,28,Amritsar Golden Temple Pilgrimage,Amritsar,India,India,12000,48000,1,1,0,0,3,4.7,1,71.48
5360,couple,2,100000,Relaxed,Party,Spiritual,Cool,Dec,,76,KL City & Petronas Highlights,Malaysia,Malaysia,International,45000,90000,1,2,0,1,5,4.4,1,100
5361,family,5,180000,Party,Adventurous,Cultural,Temperate,Aug,International,6,Manali Honeymoon in Snow,Manali,India,India,55000,220000,0,0,0,0,6,4.7,0,60.09
5362,friends,4,60000,Relaxed,Cultural,,Temperate,Jun,International,30,Spiti Valley Offbeat Circuit,Spiti Valley,India,India,48000,153600,0,0,0,0,8,4.8,0,35.41
5363,friends,3,200000,Relaxed,Adventurous,,Rainy,Apr,,2,Goa Party & Water Sports Rush,Goa,India,India,35000,84000,1,1,0,1,5,4.3,1,96.73
5364,couple,2,100000,Relaxed,Party,Spiritual,Rainy,Nov,,20,Andaman Island Paradise,Andaman,India,India,55000,110000,0,1,0,1,6,4.7,1,92.33
5365,family,5,80000,Party,Relaxed,,Temperate,Jul,International,69,Amsterdam Canals & Culture,Europe,Europe,International,150000,600000,0,2,0,1,5,4.6,1,90.48
5366,solo,1,20000,Romantic,Cultural,Party,Temperate,Feb,,17,Kerala Wildlife & Hills Circuit,Kerala,India,India,40000,40000,0,0,0,1,6,4.6,0,61.38
5367,friends,3,100000,Party,Cultural,Spiritual,Cool,Jul,International,53,Dubai Luxury & Glamour,Dubai,UAE,International,120000,288000,0,1,0,1,5,4.6,1,73.86
5368,couple,2,40000,Cultural,,,Rainy,May,India,28,Amritsar Golden Temple Pilgrimage,Amritsar,India,India,12000,24000,1,1,0,1,3,4.7,1,100
5369,couple,2,20000,Party,Romantic,,Rainy,Sep,International,16,Kerala Luxury Ayurveda Retreat,Kerala,India,India,95000,190000,0,1,1,0,7,4.8,1,64.05
5370,couple,2,150000,Relaxed,Party,,Warm,Dec,International,57,Bali Soul & Serenity,Bali,Indonesia,International,55000,110000,1,1,1,1,6,4.7,1,100
5371,solo,1,30000,Cultural,Romantic,,Cool,Oct,International,20,Andaman Island Paradise,Andaman,India,India,55000,55000,0,1,0,0,6,4.7,0,46.25
5372,family,5,250000,Cultural,,,Temperate,Jul,,33,Pondicherry French Riviera,Pondicherry,India,India,24000,96000,1,0,0,1,4,4.5,0,91.33
5373,solo,1,10000,Spiritual,Party,,Temperate,Jul,International,30,Spiti Valley Offbeat Circuit,Spiti Valley,India,India,48000,48000,0,1,0,0,8,4.8,0,46.22
5374,couple,2,200000,Cultural,,,Temperate,May,India,23,Ladakh Monastery & Lake Retreat,Leh Ladakh,India,India,52000,104000,1,0,0,1,7,4.7,0,87.82
5375,couple,2,70000,Adventurous,,,Warm,Oct,International,22,Leh Ladakh Bike Expedition,Leh Ladakh,India,India,45000,90000,0,1,0,0,8,4.8,1,77.84
5376,couple,2,200000,Adventurous,,,Cold,May,,52,Chiang Mai Culture & Temples,Chiang Mai,Thailand,International,38000,76000,1,0,0,1,5,4.6,1,92.79
5377,friends,3,60000,Party,Romantic,Spiritual,Cold,Mar,International,74,Singapore City Marvel,Singapore,Singapore,International,85000,204000,0,1,0,1,5,4.6,1,73.95
5378,family,4,120000,Romantic,Relaxed,Adventurous,Temperate,Mar,,41,Maldives Overwater Villa Escape,Maldives,Maldives,International,180000,576000,0,2,0,1,5,4.9,1,74.6
5379,friends,6,30000,Cultural,Adventurous,Relaxed,Cold,Dec,India,62,Osaka Food & Fun Festival,Japan,Japan,International,90000,432000,0,1,0,0,5,4.7,0,51.9
5380,couple,2,150000,Spiritual,Cultural,,Rainy,May,International,39,Munnar Tea Estate Escape,Munnar,India,India,28000,56000,1,0,1,0,4,4.6,0,76.19
5381,solo,1,80000,Cultural,Spiritual,Relaxed,Rainy,Oct,India,75,Singapore Luxury & Leisure,Singapore,Singapore,International,110000,110000,0,1,0,0,5,4.7,0,43.02
5382,solo,1,80000,Party,,,Warm,Nov,India,10,Jaipur Royal Heritage Tour,Jaipur,India,India,22000,22000,1,0,1,1,4,4.6,0,100
5383,friends,6,200000,Party,,,Rainy,Sep,International,55,Dubai Heritage & Culture Tour,Dubai,UAE,International,70000,336000,0,0,0,1,4,4.5,0,51.9
5384,couple,2,200000,Party,Spiritual,,Warm,Jun,India,4,Goa Wellness & Heritage Tour,Goa,India,India,30000,60000,1,1,1,1,5,4.4,1,100
5385,family,3,250000,Spiritual,Romantic,Adventurous,Cold,Mar,,70,Santorini Sunset Escape,Europe,Europe,International,195000,468000,0,1,0,1,6,4.9,0,66.46
5386,family,3,250000,Relaxed,,,Cold,Feb,International,60,Japan City & Culture Grand Tour,Japan,Japan,International,125000,300000,0,0,1,1,8,4.8,1,100
5387,couple,2,200000,Spiritual,Romantic,Cultural,Warm,Jan,International,25,Jaisalmer Desert Magic,Jaisalmer,India,India,25000,50000,1,1,1,0,4,4.6,1,93.05
5388,solo,1,80000,Adventurous,Cultural,,Cool,May,,2,Goa Party & Water Sports Rush,Goa,India,India,35000,35000,1,1,0,1,5,4.3,1,91.26
5389,couple,2,20000,Romantic,,,Temperate,Nov,International,9,Shimla Couple Winter Escape,Shimla,India,India,42000,84000,0,1,0,0,5,4.5,0,61.27
5390,couple,2,70000,Cultural,,,Cold,Feb,International,63,Hokkaido Snow & Onsen,Japan,Japan,International,115000,230000,0,0,1,1,6,4.7,1,88.31
5391,family,3,80000,Adventurous,Cultural,,Warm,Dec,,9,Shimla Couple Winter Escape,Shimla,India,India,42000,100800,0,0,0,1,5,4.5,1,81.29
5392,family,4,120000,Adventurous,,,Cold,Nov,,61,Kyoto Traditional Japan,Japan,Japan,International,105000,336000,0,0,1,1,6,4.8,0,79.62
5393,solo,1,80000,Relaxed,Party,,Cool,Aug,India,5,Manali Snow Adventure,Manali,India,India,32000,32000,1,1,1,1,5,4.6,1,100
5394,friends,5,60000,Party,,,Cool,Dec,,63,Hokkaido Snow & Onsen,Japan,Japan,International,115000,460000,0,0,0,1,6,4.7,0,69.47
5395,friends,3,200000,Adventurous,,,Rainy,Sep,India,14,Udaipur Heritage Spiritual Walk,Udaipur,India,India,28000,67200,1,0,0,1,4,4.5,0,94.17
5396,couple,2,70000,Romantic,Relaxed,Adventurous,Rainy,Jul,India,29,Darjeeling Tea & Sunrise Tour,Darjeeling,India,India,26000,52000,1,2,0,1,4,4.5,1,100
5397,friends,4,150000,Spiritual,,,Temperate,Apr,International,80,Switzerland Adventure Peaks,Switzerland,Switzerland,International,195000,624000,0,0,0,1,6,4.7,1,69.31
5398,family,5,120000,Spiritual,Party,,Temperate,Oct,,15,Kerala Backwaters Bliss,Kerala,India,India,45000,180000,0,1,0,1,6,4.7,0,82.24
5399,solo,1,80000,Adventurous,Romantic,,Rainy,Aug,International,49,Pattaya Water Sports & Islands,Pattaya,Thailand,International,35000,35000,1,1,0,1,4,4.3,1,97.64
5400,couple,2,150000,Romantic,Adventurous,,Warm,Feb,India,13,Udaipur Lake Romance,Udaipur,India,India,58000,116000,1,1,1,1,5,4.8,1,100
5401,friends,4,150000,Romantic,,,Temperate,Jul,International,77,Langkawi Island Paradise,Malaysia,Malaysia,International,58000,185600,0,1,0,1,5,4.5,1,100
5402,couple,2,20000,Spiritual,,,Cool,Nov,,14,Udaipur Heritage Spiritual Walk,Udaipur,India,India,28000,56000,0,1,1,1,4,4.5,1,100
5403,solo,1,20000,Spiritual,,,Cold,Nov,India,67,Rome Colosseum & Culture,Europe,Europe,International,155000,155000,0,1,0,0,5,4.7,0,61.92
5404,friends,5,30000,Romantic,Cultural,Spiritual,Rainy,Sep,International,41,Maldives Overwater Villa Escape,Maldives,Maldives,International,180000,720000,0,1,0,1,5,4.9,1,70.81
5405,solo,1,10000,Adventurous,Spiritual,,Rainy,Aug,,81,Zermatt Matterhorn Snow Escape,Switzerland,Switzerland,International,210000,210000,0,0,0,1,6,4.8,0,56.75
5406,friends,5,30000,Relaxed,Adventurous,,Temperate,Oct,India,75,Singapore Luxury & Leisure,Singapore,Singapore,International,110000,440000,0,1,0,0,5,4.7,0,38.39
5407,friends,5,100000,Cultural,Adventurous,Relaxed,Rainy,Sep,,74,Singapore City Marvel,Singapore,Singapore,International,85000,340000,0,2,0,1,5,4.6,0,76.48
5408,family,3,40000,Spiritual,Relaxed,Romantic,Cool,Jan,India,64,China Great Wall & Heritage,China,China,International,100000,240000,0,0,1,0,7,4.6,0,44.92
5409,couple,2,100000,Party,Relaxed,,Cold,Mar,,75,Singapore Luxury & Leisure,Singapore,Singapore,International,110000,220000,0,1,0,1,5,4.7,0,78.15
5410,solo,1,50000,Cultural,Relaxed,Adventurous,Cool,Jun,India,40,Jodhpur Blue City & Desert,Jodhpur,India,India,20000,20000,1,2,0,1,3,4.5,1,100
5411,friends,5,30000,Relaxed,Party,,Cool,Aug,International,18,Taj Mahal & Mughal Heritage,Agra,India,India,18000,72000,0,0,1,0,3,4.6,0,41.5
5412,solo,1,120000,Romantic,Spiritual,,Cold,Jan,India,15,Kerala Backwaters Bliss,Kerala,India,India,45000,45000,1,2,0,1,6,4.7,1,100
5413,solo,1,120000,Party,,,Rainy,Feb,India,53,Dubai Luxury & Glamour,Dubai,UAE,International,120000,120000,1,1,0,0,5,4.6,1,76.62
